0
19
22
23
22
24
31
33
34
37
37
41
47
53
60
56
81
100
104
102
104
105
109
112
114
120
128
128
130
132
133
138
136
138
136
136
138
139
140
139
139
141
143
142
144
147
139
142
160
163
163
156
158
156
156
155
157
159
158
155
157
156
161
156
172
174
179
175
174
176
171
165
168
171
175
168
162
183
183
181
180
184
188
196
198
201
198
162
154
157
160
164
197
213
214
134
7
49
-44
